Species,SpCode,Form,Regression,BSD,Ht,Spread,Canopy.diam.NS,Canopy.diam.EW,DryMassForm,DryMassSpecies,DryMass
33,LATR,Woody,33,5.5,214,239,273,205,2882.647968,3311.612808,3311.612808
33,LATR,Woody,33,7,120,234.5,235,234,3019.262601,3049.046886,3049.046886
33,LATR,Woody,33,16,211,280.5,323,238,10608.15191,10623.95264,10623.95264
33,LATR,Woody,33,6,153,146.5,169,124,1571.94758,1724.587703,1724.587703
33,LATR,Woody,33,7.5,213,214.5,190,239,3490.59753,3880.96198,3880.96198
33,LATR,Woody,33,6,167,248.5,290,207,3060.050022,3325.56481,3325.56481
33,LATR,Woody,33,9.5,187,262.5,282,243,5472.049387,5727.534087,5727.534087
33,LATR,Woody,33,3,164,129,85,173,668.602634,811.2399454,811.2399454
33,LATR,Woody,33,8.5,201,269,274,264,5134.274539,5508.50265,5508.50265
33,LATR,Woody,33,11.5,203,209,200,218,5203.902751,5459.140912,5459.140912
33,LATR,Woody,33,5.5,125,131.5,97,166,1182.147136,1271.41049,1271.41049
33,LATR,Woody,33,20.5,179,199.5,225,174,8641.306313,8295.711343,8295.711343
33,LATR,Woody,33,18.5,116,174,151,197,5740.354594,5204.726716,5204.726716
33,LATR,Woody,33,9,261,290,284,296,6479.918365,7202.011861,7202.011861
33,LATR,Woody,33,9,231,262.5,190,335,5528.08423,6042.582858,6042.582858
33,LATR,Woody,33,12,206,237,248,226,6362.048707,6618.258704,6618.258704
33,LATR,Woody,33,10,233,179.5,188,171,3908.635001,4301.381563,4301.381563
33,LATR,Woody,33,21,91,82,97,67,2445.249783,2168.282,2168.282
33,LATR,Woody,33,10,236,196.5,184,209,4377.868531,4808.114526,4808.114526
33,LATR,Woody,33,6.5,189,245,230,260,3400.022165,3742.425812,3742.425812
33,LATR,Woody,33,7,176,208,211,205,2947.020002,3199.953446,3199.953446
33,LATR,Woody,33,11,151,300,287,313,7004.505694,6897.102097,6897.102097
33,LATR,Woody,33,1.5,92,57,61,53,100.7898669,124.749482,124.749482
33,LATR,Woody,33,8,166,174.5,196,153,2689.740093,2868.764102,2868.764102
33,LATR,Woody,33,3.5,123,95.5,112,79,498.6944635,572.9670309,572.9670309
33,LATR,Woody,33,35,233,266.5,207,326,23278.31819,21659.49471,21659.49471
33,LATR,Woody,33,47,254,316.5,259,374,40045.10469,36227.2318,36227.2318
33,LATR,Woody,33,5,169,166,190,142,1559.670238,1768.968649,1768.968649
33,LATR,Woody,33,45,254,266,290,242,31018.9477,28438.12166,28438.12166
33,LATR,Woody,33,11,219,210,260,160,5117.748671,5468.064634,5468.064634
33,LATR,Woody,33,11.5,173,174,208,140,3965.166462,4079.939535,4079.939535
33,LATR,Woody,33,5,140,141.5,101,182,1211.899526,1340.049407,1340.049407
33,LATR,Woody,33,15.5,213,240,246,234,8525.402792,8647.560255,8647.560255
33,LATR,Woody,33,9,171,158.5,150,167,2733.13316,2902.399915,2902.399915
33,LATR,Woody,33,9,189,286,276,296,5755.831965,6050.436039,6050.436039
33,LATR,Woody,33,3,56,43,35,51,126.3503991,133.7803219,133.7803219
33,LATR,Woody,33,23.5,184,234,219,249,12187.90666,11480.96443,11480.96443
33,LATR,Woody,33,10,176,162,159,165,3160.807055,3327.997571,3327.997571
33,LATR,Woody,33,9.5,177,221.5,193,250,4380.305691,4577.289494,4577.289494
33,LATR,Woody,33,33,166,239.5,239,240,17291.66706,15347.21842,15347.21842
33,LATR,Woody,33,8.5,162,177.5,160,195,2902.565946,3057.955892,3057.955892
33,LATR,Woody,33,18.5,192,222.5,179,266,9055.882907,8863.743965,8863.743965
33,LATR,Woody,33,69.5,248,299,374,224,55800.87636,48108.60859,48108.60859
33,LATR,Woody,33,46,208,369,386,352,44259.36698,38487.76685,38487.76685
33,LATR,Woody,33,10,263,385,391,379,10210.58614,11073.73869,11073.73869
33,LATR,Woody,33,7.5,242,315,286,344,5781.303856,6455.503258,6455.503258
33,LATR,Woody,33,2.5,84,51,60,42,145.8856486,168.0951602,168.0951602
33,LATR,Woody,33,12.5,198,304.5,283,326,8875.396313,9018.132364,9018.132364
33,LATR,Woody,33,37.5,255,366,342,390,37761.47187,34878.97136,34878.97136
33,LATR,Woody,33,16,213,353.5,347,360,14070.8344,13962.87774,13962.87774
33,LATR,Woody,33,10,161,138.5,136,141,2543.073528,2655.674813,2655.674813
33,LATR,Woody,33,13.5,224,303,309,297,9939.077979,10227.09927,10227.09927
33,LATR,Woody,33,13.5,225,260,287,233,8272.484597,8580.14871,8580.14871
33,LATR,Woody,33,47,212,305.5,352,259,36245.14648,31823.08749,31823.08749
33,LATR,Woody,33,170,301,480,506,454,267158.0663,209465.9967,209465.9967
33,LATR,Woody,33,11.5,174,163.5,158,169,3684.563669,3806.118083,3806.118083
33,LATR,Woody,33,13.5,279,324.5,274,375,11570.98018,12332.17416,12332.17416
33,LATR,Woody,33,13.5,223,235.5,228,243,7319.395505,7615.013433,7615.013433
33,LATR,Woody,33,8,187,272,280,264,4774.795229,5092.652951,5092.652951
33,LATR,Woody,33,10,184,224,230,218,4741.758099,4955.672786,4955.672786
33,LATR,Woody,33,17.5,276,326,294,358,15201.11131,15674.66535,15674.66535
33,LATR,Woody,33,14,197,303.5,320,287,9933.653379,9950.72364,9950.72364
33,LATR,Woody,33,9.5,208,187,153,221,3756.09571,4069.40009,4069.40009
33,LATR,Woody,33,8,202,149.5,154,145,2373.692381,2639.046632,2639.046632
33,LATR,Woody,33,19,219,151,150,152,6075.546643,6176.783411,6176.783411
33,LATR,Woody,33,18,200,223,184,262,8938.878665,8839.731394,8839.731394
33,LATR,Woody,33,15.5,185,248.5,268,229,8505.347692,8403.687072,8403.687072
33,LATR,Woody,33,15.5,211,216.5,229,204,7504.902848,7636.687338,7636.687338
33,LATR,Woody,33,23,241,326.5,320,333,19405.72426,18914.18571,18914.18571
33,LATR,Woody,33,85.5,179,366.5,354,379,79929.33472,62904.9749,62904.9749
33,LATR,Woody,33,95,200,330,363,297,81388.80746,64809.84042,64809.84042
33,LATR,Woody,33,12.5,189,223,224,222,6002.741256,6138.863116,6138.863116
33,LATR,Woody,33,51.5,204,302,316,288,38847.25737,33530.20514,33530.20514
33,LATR,Woody,33,39.5,228,356.5,324,389,37279.49581,33600.01158,33600.01158
33,LATR,Woody,33,65,253,426.5,347,506,80433.43813,68987.45176,68987.45176
33,LATR,Woody,33,4,179,104,115,93,715.1890104,860.0726552,860.0726552
33,LATR,Woody,33,17.5,265,305.5,276,335,13874.76152,14249.00267,14249.00267
33,LATR,Woody,33,8,236,245.5,248,243,4539.520663,5066.892019,5066.892019
33,LATR,Woody,33,12,169,183,168,198,4373.268179,4448.304018,4448.304018
33,LATR,Woody,33,26.5,231,316,317,315,21337.66148,20329.30826,20329.30826
33,LATR,Woody,33,52,226,248.5,271,226,32020.4555,28362.28243,28362.28243
33,LATR,Woody,33,11.5,260,164,152,176,4197.128968,4650.045489,4650.045489
33,LATR,Woody,33,67,172,287.5,274,301,45643.92961,37144.64541,37144.64541
33,LATR,Woody,33,10.5,213,167.5,182,153,3677.349511,3973.666771,3973.666771
33,LATR,Woody,33,21.5,226,242,245,239,12342.76506,12161.30414,12161.30414
33,LATR,Woody,33,57.5,298,425,446,404,74207.78636,66469.22718,66469.22718
33,LATR,Woody,33,6.5,161,120,94,146,1364.460158,1510.05301,1510.05301
33,LATR,Woody,33,8,179,162,157,167,2517.804302,2730.482439,2730.482439
33,LATR,Woody,33,19.5,277,420,400,440,23139.44188,23291.27534,23291.27534
33,LATR,Woody,33,46,282,347,329,365,45227.15196,41596.782,41596.782
33,LATR,Woody,33,13,219,298.5,356,241,9317.666065,9599.724956,9599.724956
33,LATR,Woody,33,6.5,224,205,211,199,2891.945364,3306.578348,3306.578348
33,LATR,Woody,33,15,157,198,211,185,5931.424035,5778.3805,5778.3805
33,LATR,Woody,33,46.5,227,267.5,193,342,31192.66503,27924.68187,27924.68187
33,LATR,Woody,33,17.5,182,307,267,347,12398.72509,11921.49465,11921.49465
33,LATR,Woody,33,9.5,241,262,298,226,5913.811872,6470.993394,6470.993394
33,LATR,Woody,33,10,204,217,171,263,4714.103196,5023.851935,5023.851935
33,LATR,Woody,33,4.5,212,177.5,173,182,1627.334791,1938.443735,1938.443735
33,LATR,Woody,33,26.5,250,226.5,175,278,14628.8607,14353.5571,14353.5571
33,LATR,Woody,33,17.5,181,282,242,322,11169.84126,10772.36789,10772.36789
33,LATR,Woody,33,3,112,114.5,124,105,513.3363726,585.970688,585.970688
33,LATR,Woody,33,19,275,404,363,445,21439.31706,21658.90259,21658.90259
33,LATR,Woody,33,10.5,164,193.5,149,238,4031.64328,4133.979324,4133.979324
33,LATR,Woody,33,26.5,241,247.5,193,302,16096.21483,15627.40408,15627.40408
33,LATR,Woody,33,40,169,197,191,203,16784.92079,14739.71033,14739.71033
33,LATR,Woody,33,19.5,161,205,224,186,8197.694029,7761.763907,7761.763907
33,LATR,Woody,33,100.5,279,337.5,318,357,98494.5868,82484.89234,82484.89234
33,LATR,Woody,33,34,263,344.5,346,343,31997.69124,30149.52732,30149.52732
33,LATR,Woody,33,11.5,268,319,335,303,9467.938315,10221.63681,10221.63681
33,LATR,Woody,33,29,348,446.5,402,491,40502.89554,40350.6527,40350.6527
33,LATR,Woody,33,19.5,286,367,395,339,19858.12507,20227.83918,20227.83918
33,LATR,Woody,33,2.5,181,126,134,118,554.2703294,700.006035,700.006035
33,LATR,Woody,33,6.5,178,119.5,148,91,1401.221767,1578.47899,1578.47899
33,LATR,Woody,33,17,154,172,153,191,5666.884339,5456.496559,5456.496559
33,LATR,Woody,33,23.5,222,162.5,101,224,8322.639886,8240.895168,8240.895168
33,LATR,Woody,33,37.5,209,345.5,315,376,33080.76572,29591.75918,29591.75918
33,LATR,Woody,33,19.5,287,250,206,294,12501.10933,12972.89322,12972.89322
33,LATR,Woody,33,76.5,210,315,262,368,62331.86269,51480.80702,51480.80702
33,LATR,Woody,33,52.5,300,325,387,263,48906.92511,44896.94895,44896.94895
33,LATR,Woody,33,13,265,285,347,223,9356.461412,9987.804617,9987.804617
33,LATR,Woody,33,14,331,335,383,287,13180.94534,14389.7104,14389.7104
33,LATR,Woody,33,58,322,599,567,631,116162.4084,103676.8584,103676.8584
33,LATR,Woody,33,17,310,414.5,354,475,20449.53803,21351.73384,21351.73384
33,LATR,Woody,33,15.5,261,266.5,260,273,10315.52609,10788.4088,10788.4088
33,LATR,Woody,33,70,310,486.5,500,473,108615.216,95087.83187,95087.83187
33,LATR,Woody,33,6,213,183.5,155,212,2290.306295,2634.266652,2634.266652
33,LATR,Woody,33,212,300,573,613,533,416173.9232,315018.1483,315018.1483
33,LATR,Woody,33,79.5,316,466.5,434,499,118614.1511,102823.4706,102823.4706
33,LATR,Woody,33,73,240,376,369,383,76677.00621,64647.69443,64647.69443
33,LATR,Woody,33,74.5,241,384.5,365,404,80571.23419,67744.75334,67744.75334
33,LATR,Woody,33,57.5,239,330,323,337,50990.0615,44469.90261,44469.90261
33,LATR,Woody,33,6,202,227.5,229,226,2920.337426,3294.598206,3294.598206
33,LATR,Woody,33,2.5,187,145,167,123,663.5785599,837.3143936,837.3143936
33,LATR,Woody,33,3.5,176,182,170,194,1217.014576,1444.280365,1444.280365
33,LATR,Woody,33,31.5,128,269,262,276,17464.04206,14813.54863,14813.54863
33,LATR,Woody,33,12.5,217,236,204,268,6714.142477,7015.476014,7015.476014
33,LATR,Woody,33,3.5,163,106,153,59,618.1730406,742.4110582,742.4110582
33,LATR,Woody,33,69.5,293,466,469,463,100538.3682,87404.59478,87404.59478
33,LATR,Woody,33,40,326,317,279,355,36683.70662,35335.25074,35335.25074
33,LATR,Woody,33,28,164,233,233,233,14038.00649,12695.30064,12695.30064
33,LATR,Woody,33,4,121,139.5,144,135,901.460698,998.5623269,998.5623269
33,LATR,Woody,33,9.5,127,119,132,106,1862.184642,1890.533339,1890.533339
33,LATR,Woody,33,9,224,211,163,259,4204.87434,4618.602528,4618.602528
33,LATR,Woody,33,13,155,202.5,244,161,5228.414713,5164.094754,5164.094754
33,LATR,Woody,33,14,152,181,192,170,4901.894409,4807.878836,4807.878836
33,LATR,Woody,33,21,255,323.5,313,334,17766.46259,17686.3989,17686.3989
33,LATR,Woody,33,10.5,195,198.5,143,254,4391.007122,4635.179555,4635.179555
33,LATR,Woody,33,41,194,224.5,216,233,21064.98433,18778.47644,18778.47644
33,LATR,Woody,33,38.5,251,248,217,279,24129.97387,22564.72409,22564.72409
33,LATR,Woody,33,3,171,91.5,111,72,447.3389739,555.6209535,555.6209535
33,LATR,Woody,33,45.5,187,397,375,419,46224.45731,39372.41157,39372.41157
33,LATR,Woody,33,38.5,154,191,183,199,15088.71792,13115.29547,13115.29547
33,LATR,Woody,33,51.5,220,293,296,290,38354.52426,33592.06993,33592.06993
33,LATR,Woody,33,22.5,299,360,363,357,22842.4782,23073.41301,23073.41301
33,LATR,Woody,33,16.5,297,320,272,368,14305.60325,15059.69959,15059.69959
33,LATR,Woody,33,6.5,208,283.5,262,305,4180.095554,4646.811905,4646.811905
33,LATR,Woody,33,9,176,203.5,205,202,3730.404824,3935.078467,3935.078467
33,LATR,Woody,33,7,158,150,150,150,1918.946343,2076.301228,2076.301228
33,LATR,Woody,33,4.5,225,221,280,162,2160.983346,2574.438341,2574.438341
33,LATR,Woody,33,2,123,135.5,159,112,424.5328296,512.9243388,512.9243388
33,LATR,Woody,33,47.5,275,348,377,319,46559.27658,42465.888,42465.888
33,LATR,Woody,33,23,362,454,421,487,32855.96775,33855.59095,33855.59095
33,LATR,Woody,33,26.5,269,361.5,371,352,26338.03373,25608.02086,25608.02086
33,LATR,Woody,33,8.5,288,256.5,231,282,5429.10398,6216.379094,6216.379094
33,LATR,Woody,33,7.5,185,138,111,165,1959.523135,2170.064654,2170.064654
33,LATR,Woody,33,32.5,306,404.5,412,397,38874.15212,37530.11067,37530.11067
33,LATR,Woody,33,4,117,96,103,89,567.8369253,636.3653754,636.3653754
33,LATR,Woody,33,16.5,292,372,371,373,17068.75184,17789.33353,17789.33353
33,LATR,Woody,33,7.5,288,167.5,162,173,2847.014189,3375.587647,3375.587647
33,LATR,Woody,33,22.5,236,259.5,241,278,14274.91567,14049.21799,14049.21799
33,LATR,Woody,33,11.5,299,339,336,342,10547.43499,11573.87438,11573.87438
33,LATR,Woody,33,9.5,326,292.5,310,275,7430.206192,8526.746617,8526.746617
33,LATR,Woody,33,141.5,257,410,418,402,173496.0726,136254.4761,136254.4761
33,LATR,Woody,33,21.5,201,332.5,318,347,17462.08305,16607.51082,16607.51082
33,LATR,Woody,33,2,125,61,79,43,162.6615558,204.5934034,204.5934034
33,LATR,Woody,33,19.5,189,275,255,295,12296.96666,11810.10541,11810.10541
33,LATR,Woody,33,16,150,213,228,198,6830.890132,6528.861589,6528.861589
33,LATR,Woody,33,20.5,218,379,365,393,19967.49962,19252.78413,19252.78413
33,LATR,Woody,33,27.5,220,367.5,357,378,26211.00288,24477.55795,24477.55795
33,LATR,Woody,33,8,207,170.5,139,202,2803.809257,3111.368398,3111.368398
33,LATR,Woody,33,21,177,321.5,290,353,15717.355,14683.9682,14683.9682
33,LATR,Woody,33,13.5,175,248,247,249,7218.4666,7181.22444,7181.22444
33,LATR,Woody,33,12,212,252,271,233,6914.039665,7207.887162,7207.887162
33,LATR,Woody,33,4,195,152.5,169,136,1166.844937,1399.051049,1399.051049
33,LATR,Woody,33,14,237,295,238,352,10174.19061,10540.18873,10540.18873
33,LATR,Woody,33,14,169,280.5,304,257,8605.401473,8423.439672,8423.439672
33,LATR,Woody,33,6.5,196,280.5,304,257,4050.149008,4458.081463,4458.081463
33,LATR,Woody,33,19,163,264,250,278,10873.1081,10227.19165,10227.19165
33,LATR,Woody,33,3,106,105,123,87,454.373009,515.7884825,515.7884825
33,LATR,Woody,33,5,56,30.5,33,28,142.1480075,143.9147159,143.9147159
33,LATR,Woody,33,19.5,193,306.5,284,329,14111.5869,13533.61187,13533.61187
33,LATR,Woody,33,6.5,289,390,402,378,6816.624133,7906.79289,7906.79289
33,LATR,Woody,33,5.5,130,126,128,124,1136.625487,1233.322636,1233.322636
33,LATR,Woody,33,13.5,203,313.5,304,323,10040.4239,10139.03612,10139.03612
33,LATR,Woody,33,11.5,153,265,252,278,6341.825475,6262.176393,6262.176393
33,LATR,Woody,33,47.5,257,333,248,418,43213.52618,39031.42151,39031.42151
33,LATR,Woody,33,13,220,260,261,259,7897.020449,8195.408297,8195.408297
33,LATR,Woody,33,17,118,272,270,274,9066.088688,8155.709473,8155.709473
33,LATR,Woody,33,12,142,234.5,236,233,5586.190312,5448.179744,5448.179744
33,LATR,Woody,33,12.5,157,148,148,148,3450.011633,3481.991249,3481.991249
33,LATR,Woody,33,11.5,157,192,180,204,4331.524392,4361.813806,4361.813806
33,LATR,Woody,33,15.5,208,201,190,212,6829.689674,6956.425623,6956.425623
33,LATR,Woody,33,13,193,235,215,255,6706.405997,6834.714905,6834.714905
33,LATR,Woody,33,36,184,277.5,281,274,23368.36143,20755.39383,20755.39383
33,LATR,Woody,33,12.5,205,319,316,322,9491.955101,9682.193587,9682.193587
33,LATR,Woody,33,5,128,80.5,84,77,595.9352004,666.089396,666.089396
33,LATR,Woody,33,21.5,147,225.5,185,266,9896.740741,9075.397332,9075.397332
33,LATR,Woody,33,17.5,226,272.5,280,265,11493.43535,11541.36281,11541.36281
33,LATR,Woody,33,17,234,297,310,284,12510.06183,12631.48225,12631.48225
33,LATR,Woody,33,10,192,295,262,328,6702.763139,6966.958133,6966.958133
33,LATR,Woody,33,13.5,233,372.5,397,348,12915.41676,13252.60238,13252.60238
33,LATR,Woody,33,7,186,230.5,252,209,3395.068923,3704.34742,3704.34742
33,LATR,Woody,33,10,165,194,170,218,3850.926981,3975.443597,3975.443597
33,LATR,Woody,33,11.5,270,343.5,313,374,10377.7997,11179.66018,11179.66018
33,LATR,Woody,33,16.5,225,371,350,392,15671.76446,15608.2846,15608.2846
33,LATR,Woody,33,26,208,303.5,350,257,19274.5216,18105.46101,18105.46101
33,LATR,Woody,33,52.5,242,359.5,338,381,51631.37701,45436.73918,45436.73918
33,LATR,Woody,33,16.5,198,204,187,221,7307.284519,7319.231494,7319.231494
33,LATR,Woody,33,11,238,305,324,286,8247.433864,8785.999227,8785.999227
33,LATR,Woody,33,18,224,192,173,211,7731.143905,7853.146999,7853.146999
33,LATR,Woody,33,21,229,220,228,212,10778.03204,10721.7362,10721.7362
33,LATR,Woody,33,34.5,205,332.5,366,299,28775.97534,25957.06222,25957.06222
33,LATR,Woody,33,8,166,138.5,137,140,2034.488664,2193.520304,2193.520304
33,LATR,Woody,33,4,190,75,65,85,490.9386364,605.7850206,605.7850206
33,LATR,Woody,33,12.5,178,177,120,234,4455.591663,4558.223001,4558.223001
33,LATR,Woody,33,12,277,250.5,240,261,7467.884525,8159.899919,8159.899919
33,LATR,Woody,33,43.5,390,552,539,565,82808.91057,79393.11457,79393.11457
33,LATR,Woody,33,16,282,360.5,363,358,15740.30776,16389.2523,16389.2523
33,LATR,Woody,33,36,253,324,281,367,31153.83258,29041.71298,29041.71298
33,LATR,Woody,33,57.5,229,429.5,412,447,69172.52734,59143.74695,59143.74695
33,LATR,Woody,33,46,240,334,298,370,41047.87837,36769.95033,36769.95033
33,LATR,Woody,33,13.5,244,286,309,263,9522.438639,9972.820683,9972.820683
33,LATR,Woody,33,30.5,248,256,228,284,19590.67644,18768.12969,18768.12969
33,LATR,Woody,33,7,197,170,164,176,2392.975175,2675.198292,2675.198292
33,LATR,Woody,33,3.5,163,155.5,164,147,982.2297055,1158.642185,1158.642185
33,LATR,Woody,33,21,180,305,291,319,14826.2257,13926.49561,13926.49561
33,LATR,Woody,33,16.5,182,173.5,188,159,5851.119619,5819.037947,5819.037947
33,LATR,Woody,33,16,223,310.5,336,285,12204.88184,12283.12349,12283.12349
33,LATR,Woody,33,23.5,268,252,248,256,15006.65995,15043.7362,15043.7362
33,LATR,Woody,33,14,246,276.5,250,303,9519.470645,9956.506396,9956.506396
33,LATR,Woody,33,7,251,260.5,266,255,4325.869858,4945.213538,4945.213538
33,LATR,Woody,33,8.5,239,199.5,228,171,3778.489073,4237.330958,4237.330958
33,LATR,Woody,33,11.5,242,344.5,341,348,10061.14883,10631.76381,10631.76381
33,LATR,Woody,33,10.5,239,319,313,325,8305.585447,8884.956666,8884.956666
33,LATR,Woody,33,12.5,174,169.5,209,130,4198.297591,4286.670644,4286.670644
33,LATR,Woody,33,34.5,127,260,264,256,18383.37343,15428.66034,15428.66034
33,LATR,Woody,33,4,149,139.5,156,123,962.5727704,1105.743615,1105.743615
33,LATR,Woody,33,9,191,222.5,232,213,4263.756909,4543.376134,4543.376134
33,LATR,Woody,33,18,301,359.5,379,340,18106.60862,18805.71697,18805.71697
33,LATR,Woody,33,4.5,202,173.5,172,175,1559.203554,1843.644031,1843.644031
33,LATR,Woody,33,9,136,311,251,371,5741.809571,5676.15534,5676.15534
33,LATR,Woody,33,22.5,222,315.5,350,281,17731.6592,17108.4996,17108.4996
33,LATR,Woody,33,9.5,233,273,347,199,6149.371636,6676.303321,6676.303321
33,LATR,Woody,33,28,304,407,385,429,33456.49982,32831.50063,32831.50063
33,LATR,Woody,33,51,271,349,408,290,50085.83635,45175.07643,45175.07643
33,LATR,Woody,33,31,172,222,250,194,14946.997,13496.48724,13496.48724
33,LATR,Woody,33,20,176,285.5,292,279,12917.52572,12194.26138,12194.26138
33,LATR,Woody,33,39,174,273.5,251,296,24525.75656,21381.48903,21381.48903
33,LATR,Woody,33,29,214,326,334,318,23761.61423,22067.43772,22067.43772
33,LATR,Woody,33,14,181,196.5,172,221,5719.793541,5761.635696,5761.635696
33,LATR,Woody,33,41,227,367,379,355,40085.4405,35892.41428,35892.41428
33,LATR,Woody,33,18.5,254,210.5,186,235,9249.803799,9531.870281,9531.870281
33,LATR,Woody,33,66,261,428.5,442,415,82998.19939,71429.65314,71429.65314
33,LATR,Woody,33,50,282,397.5,408,387,58140.16935,52608.50818,52608.50818
33,LATR,Woody,33,42,196,287,303,271,29159.04835,25668.79049,25668.79049
33,LATR,Woody,33,59.5,248,379.5,299,460,63296.46687,54973.16468,54973.16468
33,LATR,Woody,33,9,127,174.5,181,168,2795.241429,2805.366695,2805.366695
33,LATR,Woody,33,40,230,422,347,497,46438.76105,41526.86619,41526.86619
33,LATR,Woody,33,24,265,225.5,223,228,13365.10217,13407.91248,13407.91248
33,LATR,Woody,33,42,250,308,387,229,34287.47025,31390.10773,31390.10773
33,LATR,Woody,33,2.5,102,91.5,90,93,314.2897224,364.5092525,364.5092525
33,LATR,Woody,33,8.5,223,208.5,235,182,3899.344684,4311.325861,4311.325861
33,LATR,Woody,33,12,145,209,205,213,4892.855047,4815.339179,4815.339179
33,LATR,Woody,33,16,210,246.5,265,228,9061.092695,9122.123625,9122.123625
33,LATR,Woody,33,2,54,102,146,58,232.3881467,246.4224086,246.4224086
33,LATR,Woody,33,23.5,242,199.5,215,184,10957.7035,10909.44971,10909.44971
33,LATR,Woody,33,6.5,162,216,213,219,2781.459889,2997.869289,2997.869289
33,LATR,Woody,33,16,221,311.5,312,311,12217.6615,12274.79899,12274.79899
33,LATR,Woody,33,38.5,192,194,213,175,16482.11829,14878.32003,14878.32003
33,LATR,Woody,33,26,195,203.5,224,183,11651.57304,11026.76563,11026.76563
