Tree #,Species,DBH1,logDBH1,Status,DBH2,logDBH2
1597,Ostrya virginia,11.90,1.075546961,alive,12.30,1.089905111
1384,Ostrya virginia,11.92,1.076276255,alive,12.90,1.11058971
1390,Ostrya virginia,11.93,1.076640444,alive,12.50,1.096910013
739,Ostrya virginia,12.0,1.079181246,alive,13.30,1.123851641
1608,Prunus serotina,12.00,1.079181246,alive,13.20,1.120573931
1273.1,Ostrya virginia,12.05,1.080987047,alive,12.90,1.11058971
1826,Ulmus americana,12.05,1.080987047,alive,13.70,1.136720567
499,Carya cordiformis,12.1,1.08278537,alive,13.50,1.130333768
492,Ostrya virginia,12.1,1.08278537,alive,12.20,1.086359831
1881,Ostrya virginia,12.10,1.08278537,alive,12.90,1.11058971
1862,Ostrya virginia,12.15,1.084576278,alive,12.70,1.103803721
1468,Ostrya virginia,12.15,1.084576278,alive,13.80,1.139879086
1709.1,Prunus serotina,12.15,1.084576278,alive,12.80,1.10720997
713,Acer saccharum,12.2,1.086359831,alive,12.70,1.103803721
288,Magnolia acuminata,12.2,1.086359831,alive,13.10,1.117271296
1304,Ostrya virginia,12.25,1.088136089,alive,12.70,1.103803721
1387,Ostrya virginia,12.26,1.08849047,alive,12.50,1.096910013
610,Acer saccharum,12.3,1.089905111,alive,16.60,1.220108088
1213,Ostrya virginia,12.30,1.089905111,alive,12.50,1.096910013
1637,Prunus serotina,12.30,1.089905111,alive,12.30,1.089905111
1376,Ostrya virginia,12.35,1.091666958,alive,12.80,1.10720997
977,Fagus grandifolia,12.4,1.093421685,alive,14.00,1.146128036
1607.1,Prunus serotina,12.40,1.093421685,alive,14.70,1.167317335
1610,Prunus serotina,12.45,1.095169351,alive,15.30,1.184691431
576,Acer saccharum,12.5,1.096910013,alive,14.30,1.155336037
1545,Fagus grandifolia,12.50,1.096910013,alive,14.10,1.149219113
1207,Ostrya virginia,12.50,1.096910013,alive,12.70,1.103803721
1741,Ostrya virginia,12.50,1.096910013,alive,12.90,1.11058971
1835,Ostrya virginia,12.50,1.096910013,alive,12.90,1.11058971
1756,Ostrya virginia,12.50,1.096910013,alive,13.50,1.130333768
269,Ulmus rubra,12.5,1.096910013,alive,12.80,1.10720997
1865,Fagus grandifolia,12.60,1.100370545,alive,14.80,1.170261715
1905,Ulmus rubra,12.60,1.100370545,alive,12.80,1.10720997
1464,Ostrya virginia,12.62,1.101059355,alive,13.20,1.120573931
1477,Ostrya virginia,12.68,1.103119254,alive,12.70,1.103803721
520,Acer saccharum,12.7,1.103803721,alive,17.60,1.245512668
161,Fagus grandifolia,12.7,1.103803721,alive,14.50,1.161368002
1870,Ostrya virginia,12.70,1.103803721,alive,13.40,1.127104798
1362,Ostrya virginia,12.75,1.105510185,alive,13.10,1.117271296
533,Acer saccharum,12.8,1.10720997,alive,16.30,1.212187604
1426,Ostrya virginia,12.80,1.10720997,alive,13.10,1.117271296
1633,Ostrya virginia,12.80,1.10720997,alive,13.10,1.117271296
1373,Ostrya virginia,12.81,1.10754913,alive,13.20,1.120573931
1632,Ostrya virginia,12.85,1.108903128,alive,13.70,1.136720567
1383,Ulmus rubra,12.85,1.108903128,alive,12.90,1.11058971
1288,Ostrya virginia,12.90,1.11058971,alive,13.10,1.117271296
1762,Ostrya virginia,12.90,1.11058971,alive,13.30,1.123851641
1498,Ostrya virginia,12.95,1.112269768,alive,13.90,1.1430148
667,Acer saccharum,13.0,1.113943352,alive,18.30,1.26245109
651,Carya cordiformis,13.0,1.113943352,alive,13.30,1.123851641
1408,Carya cordiformis,13.00,1.113943352,alive,13.60,1.133538908
1041,Cornus florida,13.0,1.113943352,alive,13.30,1.123851641
762,Ulmus rubra,13.0,1.113943352,alive,13.60,1.133538908
1953,Acer saccharum,13.0,1.115277591,alive,15.2,1.181843588
989,Acer saccharum,13.2,1.120573931,alive,13.70,1.136720567
1488,Fagus grandifolia,13.20,1.120573931,alive,15.00,1.176091259
1404,Ostrya virginia,13.20,1.120573931,alive,13.20,1.120573931
1369,Ostrya virginia,13.20,1.120573931,alive,14.00,1.146128036
423,Prunus serotina,13.2,1.120573931,alive,13.70,1.136720567
1463,Ostrya virginia,13.26,1.122543524,alive,13.80,1.139879086
580,Acer saccharum,13.3,1.123851641,alive,16.10,1.206825876
652,Ostrya virginia,13.3,1.123851641,alive,13.50,1.130333768
1497,Ostrya virginia,13.30,1.123851641,alive,13.90,1.1430148
1514,Ostrya virginia,13.30,1.123851641,alive,14.00,1.146128036
1901,Ulmus americana,13.30,1.123851641,alive,14.40,1.158362492
291,Fagus grandifolia,13.4,1.127104798,alive,16.90,1.227886705
1461,Ostrya virginia,13.40,1.127104798,alive,13.40,1.127104798
914,Ostrya virginia,13.4,1.127104798,alive,13.60,1.133538908
1443,Ostrya virginia,13.40,1.127104798,alive,13.70,1.136720567
1209,Ostrya virginia,13.52,1.130976692,alive,13.80,1.139879086
1229,Ostrya virginia,13.54,1.131618664,alive,13.80,1.139879086
1241,Ostrya virginia,13.55,1.131939295,alive,13.90,1.1430148
1465,Ostrya virginia,13.58,1.13289977,alive,14.10,1.149219113
656,Acer saccharum,13.6,1.133538908,alive,14.20,1.152288344
1301,Carya ovata,13.60,1.133538908,alive,14.20,1.152288344
1238,Ostrya virginia,13.68,1.136086097,alive,13.70,1.136720567
1531,Carya cordiformis,13.70,1.136720567,alive,13.80,1.139879086
1284,Fagus grandifolia,13.70,1.136720567,alive,15.00,1.176091259
943,Fagus grandifolia,13.7,1.136720567,alive,15.40,1.187520721
1713,Fraxinus americana,13.70,1.136720567,alive,15.10,1.178976947
1616,Liriodendron tulipifera,13.70,1.136720567,alive,16.60,1.220108088
253,Prunus serotina,13.7,1.136720567,alive,13.80,1.139879086
1897,Fagus grandifolia,13.75,1.138302698,alive,14.40,1.158362492
1436,Ostrya virginia,13.79,1.139564266,alive,13.80,1.139879086
1318,Ostrya virginia,13.80,1.139879086,alive,14.00,1.146128036
1546,Ostrya virginia,13.85,1.141449773,alive,14.70,1.167317335
1888.1,Fagus grandifolia,13.90,1.1430148,alive,14.70,1.167317335
1582,Ostrya virginia,13.90,1.1430148,alive,14.40,1.158362492
674,Ostrya virginia,13.9,1.1430148,alive,15.50,1.190331698
608,Acer saccharum,14.0,1.146128036,alive,14.30,1.155336037
1837,Prunus serotina,14.00,1.146128036,alive,14.70,1.167317335
1222,Ostrya virginia,14.05,1.147676324,alive,14.70,1.167317335
1454,Ostrya virginia,14.10,1.149219113,alive,14.70,1.167317335
320,Ostrya virginia,14.1,1.149219113,alive,14.90,1.173186268
494,Acer saccharum,14.2,1.152288344,alive,18.00,1.255272505
176,Ostrya virginia,14.2,1.152288344,alive,15.10,1.178976947
279,Fagus grandifolia,14.3,1.155336037,alive,16.70,1.222716471
1389,Ostrya virginia,14.30,1.155336037,alive,15.10,1.178976947
1419,Ulmus rubra,14.30,1.155336037,alive,14.80,1.170261715
1216,Ostrya virginia,14.38,1.157758886,alive,14.80,1.170261715
889,Acer saccharum,14.4,1.158362492,alive,16.20,1.209515015
1009,Acer saccharum,14.4,1.158362492,alive,16.30,1.212187604
1149,Acer saccharum,14.4,1.158362492,alive,17.30,1.238046103
1402,Ostrya virginia,14.40,1.158362492,alive,14.40,1.158362492
1029,Ostrya virginia,14.4,1.158362492,alive,14.60,1.164352856
846,Ostrya virginia,14.4,1.158362492,alive,15.40,1.187520721
1135,Acer saccharum,14.5,1.161368002,alive,16.20,1.209515015
1124,Acer saccharum,14.5,1.161368002,alive,16.50,1.217483944
1217,Ostrya virginia,14.50,1.161368002,alive,14.90,1.173186268
1664,Prunus serotina,14.50,1.161368002,alive,16.80,1.225309282
1585,Celtis occidentalis,14.55,1.162862993,alive,14.80,1.170261715
1918,Ostrya virginia,14.56,1.163161375,alive,15.10,1.178976947
1233,Ostrya virginia,14.60,1.164352856,alive,15.20,1.181843588
1534,Fagus grandifolia,14.65,1.165837625,alive,16.50,1.217483944
650,Acer saccharum,14.7,1.167317335,alive,14.90,1.173186268
761,Acer saccharum,14.7,1.167317335,alive,19.00,1.278753601
1388,Ostrya virginia,14.70,1.167317335,alive,15.40,1.187520721
1440,Ostrya virginia,14.79,1.169968174,alive,15.10,1.178976947
675,Carya cordiformis,14.8,1.170261715,alive,16.70,1.222716471
1496,Ostrya virginia,14.80,1.170261715,alive,15.40,1.187520721
1290,Carya ovata,14.88,1.172602931,alive,15.14,1.180125875
477,Acer saccharum,14.9,1.173186268,alive,17.20,1.235528447
109,Fagus grandifolia,14.9,1.173186268,alive,15.40,1.187520721
1898,Fagus grandifolia,14.95,1.174641193,alive,15.60,1.193124598
1391,Ostrya virginia,15.00,1.176091259,alive,15.00,1.176091259
1598,Ostrya virginia,15.00,1.176091259,alive,15.70,1.195899652
15,Liriodendron tulipifera,15.1,1.178976947,alive,15.10,1.178976947
1649,Ostrya virginia,15.10,1.178976947,alive,15.60,1.193124598
1234,Ostrya virginia,15.20,1.181843588,alive,15.60,1.193124598
1346,Ostrya virginia,15.20,1.181843588,alive,15.60,1.193124598
401,Ostrya virginia,15.2,1.181843588,alive,16.50,1.217483944
718,Ostrya virginia,15.2,1.181843588,alive,16.90,1.227886705
1309,Ostrya virginia,15.25,1.183269844,alive,16.15,1.208172527
671,Acer saccharum,15.3,1.184691431,alive,17.30,1.238046103
412,Ostrya virginia,15.3,1.184691431,alive,15.80,1.198657087
317,Ostrya virginia,15.3,1.184691431,alive,16.00,1.204119983
186,Prunus serotina,15.4,1.187520721,alive,16.30,1.212187604
1685,Celtis occidentalis,15.50,1.190331698,alive,18.80,1.274157849
67,Fagus grandifolia,15.5,1.190331698,alive,17.80,1.250420002
241,Ostrya virginia,15.6,1.193124598,alive,16.80,1.225309282
1769,Liriodendron tulipifera,15.70,1.195899652,alive,17.50,1.243038049
687,Carya cordiformis,15.9,1.201397124,alive,18.20,1.260071388
1622,Ostrya virginia,15.90,1.201397124,alive,15.90,1.201397124
393,Acer saccharum,16.1,1.206825876,alive,18.60,1.269512944
102,Acer saccharum,16.1,1.206825876,alive,19.00,1.278753601
1049,Ostrya virginia,16.2,1.209515015,alive,16.20,1.209515015
1882,Ostrya virginia,16.20,1.209515015,alive,16.70,1.222716471
708,Acer saccharum,16.3,1.212187604,alive,17.90,1.252853031
669,Acer saccharum,16.3,1.212187604,alive,20.50,1.311753861
909,Fagus grandifolia,16.3,1.212187604,alive,16.80,1.225309282
1556,Carya tomentosa,16.35,1.213517757,alive,17.70,1.247973266
783,Acer saccharum,16.4,1.214843848,alive,19.20,1.283301229
1525,Fagus grandifolia,16.40,1.214843848,alive,18.80,1.274157849
1519,Ostrya virginia,16.40,1.214843848,alive,16.70,1.222716471
1258,Liriodendron tulipifera,16.45,1.216165902,alive,18.50,1.267171728
1237,Carya tomentosa,16.50,1.217483944,alive,17.20,1.235528447
616,Magnolia acuminata,16.6,1.220108088,alive,19.00,1.278753601
1628,Prunus serotina,16.60,1.220108088,alive,17.70,1.247973266
1627,Prunus serotina,16.70,1.222716471,alive,17.40,1.240549248
92,Prunus serotina,16.7,1.222716471,alive,19.00,1.278753601
1028,Acer saccharum,16.8,1.225309282,alive,18.80,1.274157849
623,Acer saccharum,16.8,1.225309282,alive,18.90,1.276461804
1353,Ostrya virginia,16.80,1.225309282,alive,17.40,1.240549248
767,Acer saccharum,16.9,1.227886705,alive,19.80,1.29666519
1324,Ostrya virginia,16.90,1.227886705,alive,17.10,1.23299611
1913,Ostrya virginia,16.90,1.227886705,alive,17.60,1.245512668
1642,Ulmus rubra,16.90,1.227886705,alive,16.90,1.227886705
418,Acer saccharum,17.0,1.230448921,alive,21.10,1.324282455
803,Carya ovata,17.1,1.23299611,alive,19.00,1.278753601
1458,Ostrya virginia,17.15,1.234264124,alive,17.40,1.240549248
1311,Ulmus rubra,17.20,1.235528447,alive,18.10,1.257678575
795,Acer saccharum,17.3,1.238046103,alive,18.30,1.26245109
521,Ostrya virginia,17.3,1.238046103,alive,17.30,1.238046103
1314,Ostrya virginia,17.30,1.238046103,alive,18.00,1.255272505
1314.1,Ostrya virginia,17.30,1.238046103,alive,18.00,1.255272505
1575,Ostrya virginia,17.30,1.238046103,alive,18.50,1.267171728
414,Prunus serotina,17.3,1.238046103,alive,19.20,1.283301229
1938,Celtis occidentalis,17.5,1.242843338,alive,19.50,1.290034611
1319,Ostrya virginia,17.50,1.243038049,alive,18.30,1.26245109
1917,Ostrya virginia,17.60,1.245512668,alive,18.40,1.264817823
1747,Carya cordiformis,17.70,1.247973266,alive,17.90,1.252853031
1406,Carya tomentosa,17.80,1.250420002,alive,18.20,1.260071388
899,Fagus grandifolia,17.8,1.250420002,alive,19.60,1.292256071
1276,Ostrya virginia,17.80,1.250420002,alive,18.30,1.26245109
595,Ulmus rubra,17.8,1.250420002,alive,18.80,1.274157849
1899,Fagus grandifolia,17.85,1.25163822,alive,18.80,1.274157849
1864,Ostrya virginia,17.90,1.252853031,alive,18.10,1.257678575
1511,Acer negundo,17.95,1.254064453,alive,18.70,1.271841607
1342,Ostrya virginia,17.95,1.254064453,alive,18.50,1.267171728
768,Acer saccharum,18.0,1.255272505,alive,19.20,1.283301229
1885,Prunus serotina,18.00,1.255272505,alive,21.00,1.322219295
913.1,Fagus grandifolia,18.1,1.257678575,alive,19.90,1.298853076
798,Acer saccharum,18.2,1.260071388,alive,19.40,1.28780173
647,Carya cordiformis,18.2,1.260071388,alive,20.80,1.318063335
1721,Fagus grandifolia,18.20,1.260071388,alive,20.10,1.303196057
68,Fagus grandifolia,18.2,1.260071388,alive,20.70,1.315970345
111,Fagus grandifolia,18.3,1.26245109,alive,20.00,1.301029996
1695,Prunus serotina,18.30,1.26245109,alive,18.30,1.26245109
1198,Fagus grandifolia,18.37,1.264109156,alive,18.70,1.271841607
573,Carya cordiformis,18.4,1.264817823,alive,20.40,1.309630167
1305,Ostrya virginia,18.40,1.264817823,alive,19.00,1.278753601
1372,Fagus grandifolia,18.47,1.266466895,alive,20.40,1.309630167
1856,Prunus serotina,18.60,1.269512944,alive,19.20,1.283301229
592,Ulmus rubra,18.6,1.269512944,alive,19.10,1.281033367
598,Acer saccharum,18.7,1.271841607,alive,20.10,1.303196057
1168,Acer saccharum,18.9,1.276461804,alive,21.00,1.322219295
1380,Ostrya virginia,18.90,1.276461804,alive,19.20,1.283301229
49,Prunus serotina,18.9,1.276461804,alive,18.90,1.276461804
1549,Carya cordiformis,19.00,1.278753601,alive,19.20,1.283301229
71,Acer saccharum,19.2,1.283301229,alive,23.50,1.371067862
1239,Ostrya virginia,19.28,1.28510703,alive,19.50,1.290034611
680,Carya cordiformis,19.3,1.285557309,alive,21.70,1.336459734
25,Prunus serotina,19.3,1.285557309,alive,19.50,1.290034611
1720,Prunus serotina,19.35,1.286680969,alive,19.80,1.29666519
522,Carya cordiformis,19.4,1.28780173,alive,23.80,1.376576957
1140,Celtis occidentalis,19.4,1.28780173,alive,21.50,1.33243846
556,Ulmus rubra,19.5,1.290034611,alive,19.70,1.294466226
942,Acer saccharum,19.6,1.292256071,alive,22.80,1.357934847
654,Ulmus rubra,19.7,1.294466226,alive,20.00,1.301029996
1275,Ostrya virginia,19.80,1.29666519,alive,20.50,1.311753861
1306,Ostrya virginia,19.80,1.29666519,alive,20.60,1.31386722
504,Carya cordiformis,20.0,1.301029996,alive,21.60,1.334453751
31,Fagus grandifolia,20.0,1.301029996,alive,23.30,1.367355921
1676,Celtis occidentalis,20.15,1.30427505,alive,21.00,1.322219295
1735,Carya cordiformis,20.20,1.305351369,alive,20.90,1.320146286
331,Liriodendron tulipifera,20.2,1.305351369,alive,22.50,1.352182518
1095,Ulmus rubra,20.4,1.309630167,alive,20.50,1.311753861
1655,Prunus serotina,20.45,1.310693312,alive,21.20,1.326335861
1480,Fagus grandifolia,20.50,1.311753861,alive,23.20,1.365487985
1613,Ostrya virginia,20.65,1.314920056,alive,21.50,1.33243846
146,Fagus grandifolia,20.8,1.318063335,alive,23.90,1.378397901
212,Fagus grandifolia,20.8,1.318063335,alive,25.50,1.40654018
1001,Acer saccharum,20.9,1.320146286,alive,23.90,1.378397901
1686,Celtis occidentalis,20.90,1.320146286,alive,22.90,1.359835482
1257,Ostrya virginia,21.05,1.3232521,alive,21.20,1.326335861
1673,Prunus serotina,21.10,1.324282455,alive,21.30,1.328379603
1146,Celtis occidentalis,21.2,1.326335861,alive,23.70,1.374748346
69,Fagus grandifolia,21.2,1.326335861,alive,23.70,1.374748346
127,Ulmus rubra,21.3,1.328379603,alive,21.60,1.334453751
913,Fagus grandifolia,21.4,1.330413773,alive,22.40,1.350248018
1422,Ulmus rubra,21.46,1.331629718,alive,21.70,1.336459734
1266,Carya cordiformis,21.50,1.33243846,alive,22.10,1.344392274
70,Fagus grandifolia,21.5,1.33243846,alive,22.80,1.357934847
480,Carya cordiformis,21.6,1.334453751,alive,23.60,1.372912003
1405,Carya tomentosa,21.80,1.338456494,alive,21.90,1.340444115
409,Ostrya virginia,22.1,1.344392274,alive,23.90,1.378397901
1016,Fagus grandifolia,22.4,1.350248018,alive,26.40,1.421603927
164,Acer saccharum,22.5,1.352182518,alive,24.50,1.389166084
832,Acer saccharum,22.5,1.352182518,alive,25.90,1.413299764
1243,Fagus grandifolia,22.50,1.352182518,alive,23.90,1.378397901
903,Liriodendron tulipifera,22.5,1.352182518,alive,25.30,1.403120521
564,Acer saccharum,22.7,1.356025857,alive,24.80,1.394451681
1709,Prunus serotina,22.75,1.356981401,alive,24.00,1.380211242
1623,Liriodendron tulipifera,22.80,1.357934847,alive,25.80,1.411619706
1527,Prunus serotina,22.80,1.357934847,alive,22.80,1.357934847
1162,Acer saccharum,22.9,1.359835482,alive,25.40,1.404833717
683,Carya cordiformis,22.9,1.359835482,alive,25.30,1.403120521
183,Fagus grandifolia,23.0,1.361727836,alive,26.30,1.419955748
1163,Acer saccharum,23.1,1.36361198,alive,24.90,1.396199347
475,Liriodendron tulipifera,23.1,1.36361198,alive,27.30,1.436162647
1169,Acer saccharum,23.2,1.365487985,alive,25.70,1.409933123
1868,Carya cordiformis,23.35,1.368286885,alive,24.20,1.383815366
1680,Celtis occidentalis,23.80,1.376576957,alive,25.50,1.40654018
1159,Acer saccharum,24.0,1.380211242,alive,26.40,1.421603927
1725,Liriodendron tulipifera,24.00,1.380211242,alive,25.90,1.413299764
852,Fagus grandifolia,24.2,1.383815366,alive,27.00,1.431363764
278.1,Liriodendron tulipifera,24.2,1.383815366,alive,26.70,1.426511261
1199,Fagus grandifolia,24.25,1.384711743,alive,25.30,1.403120521
1674,Fagus grandifolia,24.30,1.385606274,alive,26.60,1.424881637
1722,Prunus avium,24.30,1.385606274,alive,24.90,1.396199347
620,Acer saccharum,24.4,1.387389826,alive,27.00,1.431363764
1110,Sassafras albidum,24.4,1.387389826,alive,25.90,1.413299764
1767,Liriodendron tulipifera,24.45,1.388278863,alive,27.10,1.432969291
816,Carya cordiformis,24.5,1.389166084,alive,26.90,1.42975228
387,Fagus grandifolia,24.5,1.389166084,alive,27.00,1.431363764
1023,Acer saccharum,24.6,1.390935107,alive,26.20,1.418301291
797,Acer saccharum,24.6,1.390935107,alive,27.90,1.445604203
1846,Fagus grandifolia,24.80,1.394451681,alive,25.70,1.409933123
1280,Prunus serotina,24.90,1.396199347,alive,25.20,1.401400541
4,Fagus grandifolia,25.2,1.401400541,alive,27.50,1.439332694
818,Carya cordiformis,25.3,1.403120521,alive,28.20,1.450249108
1430,Fagus grandifolia,25.30,1.403120521,alive,26.80,1.428134794
770,Carya cordiformis,25.6,1.408239965,alive,26.60,1.424881637
1705,Carya cordiformis,25.70,1.409933123,alive,26.50,1.423245874
660,Acer saccharum,25.9,1.413299764,alive,28.60,1.456366033
110,Fagus grandifolia,26.1,1.416640507,alive,28.70,1.457881897
1586,Prunus serotina,26.15,1.417471693,alive,27.60,1.440909082
333,Liriodendron tulipifera,26.4,1.421603927,alive,29.30,1.46686762
452,Liriodendron tulipifera,26.5,1.423245874,alive,27.20,1.434568904
205,Ulmus rubra,26.6,1.424881637,alive,27.80,1.444044796
1563,Carya tomentosa,26.70,1.426511261,alive,28.50,1.45484486
1104,Fagus grandifolia,26.7,1.426511261,alive,28.40,1.45331834
986,Sassafras albidum,26.7,1.426511261,alive,28.00,1.447158031
202,Fagus grandifolia,26.8,1.428134794,alive,30.00,1.477121255
983,Quercus alba,27.0,1.431363764,alive,27.10,1.432969291
1766,Ulmus rubra,27.30,1.436162647,alive,27.80,1.444044796
1710,Liriodendron tulipifera,27.40,1.437750563,alive,30.60,1.485721426
433,Ulmus rubra,27.6,1.440909082,alive,30.20,1.480006943
1706,Liriodendron tulipifera,27.75,1.443262987,alive,29.90,1.475671188
50,Fagus grandifolia,28.5,1.45484486,alive,31.20,1.494154594
1282,Prunus serotina,28.90,1.460897843,alive,29.40,1.46834733
436,Acer saccharum,29.0,1.462397998,alive,31.50,1.498310554
1111,Sassafras albidum,29.1,1.463892989,alive,30.30,1.481442629
463,Liriodendron tulipifera,29.2,1.465382851,alive,33.80,1.5289167
217,Juglans nigra,29.3,1.46686762,alive,31.70,1.501059262
415,Prunus serotina,29.3,1.46686762,alive,34.10,1.532754379
440,Liriodendron tulipifera,29.4,1.46834733,alive,34.40,1.536558443
1120,Carya cordiformis,29.5,1.469822016,alive,31.10,1.492760389
917,Fagus grandifolia,29.8,1.474216264,alive,32.20,1.507855872
1754,Ostrya virginia,29.80,1.474216264,alive,31.00,1.491361694
1842,Carya tomentosa,29.90,1.475671188,alive,30.10,1.478566496
1578,Ailanthus altissima,30.00,1.477121255,alive,30.70,1.487138375
1904,Ailanthus altissima,30.50,1.484299839,alive,32.70,1.514547753
1841,Ulmus rubra,31.00,1.491361694,alive,31.90,1.503790683
1731,Liriodendron tulipifera,31.10,1.492730388,alive,35.10,1.545307116
539,Ulmus rubra,31.4,1.496929648,alive,36.80,1.565847819
1139,Ulmus rubra,31.6,1.499687083,alive,32.90,1.517195898
987,Sassafras albidum,31.7,1.501059262,alive,31.90,1.503790683
1264,Carya tomentosa,31.80,1.50242712,alive,31.80,1.50242712
1566,Carya tomentosa,31.90,1.503790683,alive,34.50,1.537819095
1177,Ulmus rubra,31.9,1.503790683,alive,32.70,1.514547753
642,Acer saccharum,32.0,1.505149978,alive,33.90,1.530199698
1394,Prunus serotina,32.20,1.507855872,alive,33.50,1.525044807
5,Fagus grandifolia,32.3,1.509202522,alive,36.50,1.562292864
1645,Ulmus rubra,32.30,1.509202522,alive,33.50,1.525044807
1873,Fagus grandifolia,32.50,1.511883361,alive,35.00,1.544068044
541,Liriodendron tulipifera,32.5,1.511883361,alive,37.60,1.575187845
1252,Fagus grandifolia,32.55,1.512550993,alive,34.35,1.535926741
171,Juglans nigra,32.7,1.514547753,alive,35.70,1.552668216
1729,Liriodendron tulipifera,32.95,1.517855419,alive,33.50,1.525044807
334,Fagus grandifolia,33.4,1.523746467,alive,40.00,1.602059991
1693,Carya cordiformis,33.50,1.525044807,alive,33.70,1.527629901
188,Acer saccharum,33.7,1.527629901,alive,37.50,1.574031268
897,Fagus grandifolia,34.0,1.531478917,alive,35.30,1.547774705
565,Carya cordiformis,34.2,1.534026106,alive,38.20,1.582063363
518,Liriodendron tulipifera,34.2,1.534026106,alive,42.10,1.624282096
1526,Prunus serotina,34.25,1.534660576,alive,35.20,1.546542663
484,Ulmus rubra,34.3,1.53529412,alive,36.40,1.561101384
1098,Acer saccharum,34.4,1.536558443,alive,37.40,1.572871602
1701,Carya spp.,34.50,1.537819095,alive,34.70,1.540329475
995,Carya glabra,35.1,1.545307116,alive,35.90,1.555094449
48,Carya ovata,35.3,1.547774705,alive,35.50,1.550228353
672,Carya cordiformis,35.6,1.551449998,alive,39.90,1.600972896
1737,Liriodendron tulipifera,35.70,1.552668216,alive,39.30,1.59439255
51,Quercus alba,35.9,1.555094449,alive,36.90,1.567026366
1092,Acer saccharum,36.0,1.556302501,alive,38.00,1.579783597
420,Fagus grandifolia,36.2,1.558708571,alive,42.30,1.626340367
1522,Prunus serotina,36.25,1.559308011,alive,38.40,1.584331224
1197,Fagus grandifolia,36.55,1.562887381,alive,37.30,1.571708832
1538,Ailanthus altissima,36.90,1.567026366,alive,38.40,1.584331224
1283,Prunus serotina,37.00,1.568201724,alive,38.00,1.579783597
1312,Prunus serotina,37.10,1.56937391,alive,38.30,1.583198774
421,Fraxinus americana,37.2,1.57054294,alive,41.60,1.619093331
352,Liriodendron tulipifera,37.4,1.572871602,alive,41.10,1.613841822
1415,Carya cordiformis,37.55,1.574609941,alive,39.50,1.596597096
1313,Prunus serotina,37.60,1.575187845,alive,37.60,1.575187845
1219,Prunus serotina,37.60,1.575187845,alive,39.20,1.593286067
1560,Liriodendron tulipifera,37.70,1.57634135,alive,40.40,1.606381365
799,Carya cordiformis,37.9,1.57863921,alive,43.30,1.636487896
1077,Acer saccharum,38.1,1.580924976,alive,40.40,1.606381365
1838,Liriodendron tulipifera,38.15,1.581494542,alive,41.80,1.621176282
460,Carya cordiformis,38.3,1.583198774,alive,44.30,1.646403726
39,Quercus alba,38.6,1.586587305,alive,40.10,1.603144373
1876,Carya ovata,39.25,1.593839661,alive,39.30,1.59439255
1573,Acer negundo,39.60,1.597695186,alive,39.60,1.597695186
1554,Ailanthus altissima,39.65,1.598243192,alive,40.30,1.605305046
330,Liriodendron tulipifera,39.9,1.600972896,alive,44.30,1.646403726
1635,Ulmus rubra,39.90,1.600972896,alive,41.90,1.622214023
237,Liriodendron tulipifera,40.5,1.607455023,alive,45.50,1.658011397
1764,Prunus serotina,41.60,1.619093331,alive,42.80,1.631443769
465,Liriodendron tulipifera,41.7,1.620136055,alive,44.90,1.652246341
485,Acer saccharum,42.0,1.62324929,alive,47.80,1.679427897
1289,Prunus serotina,42.40,1.627365857,alive,43.80,1.641474111
354,Liriodendron tulipifera,42.6,1.629409599,alive,46.00,1.662757832
1429,Magnolia acuminata,42.79,1.631342286,alive,44.40,1.64738297
1396,Prunus serotina,42.90,1.632457292,alive,44.60,1.649334859
1423,Prunus serotina,43.60,1.639486489,alive,44.80,1.651278014
1535,Liriodendron tulipifera,44.00,1.643452676,alive,49.10,1.691081492
1541,Liriodendron tulipifera,44.70,1.650307523,alive,46.30,1.665580991
1064,Juglans nigra,44.9,1.652246341,alive,48.30,1.683947131
1361,Carya cordiformis,45.10,1.654176542,alive,46.30,1.665580991
705,Carya cordiformis,45.6,1.658964843,alive,46.90,1.671172843
467,Liriodendron tulipifera,45.8,1.660865478,alive,51.40,1.710963119
303,Liriodendron tulipifera,45.9,1.661812686,alive,49.00,1.69019608
1551,Liriodendron tulipifera,46.00,1.662757832,alive,50.00,1.698970004
949,Tilia americana,46.0,1.662757832,alive,47.30,1.674861141
356,Liriodendron tulipifera,46.3,1.665580991,alive,49.20,1.691965103
645,Ulmus rubra,47.2,1.673941999,alive,50.80,1.705863712
495,Carya cordiformis,47.3,1.674861141,alive,51.40,1.710963119
549,Carya cordiformis,47.4,1.675778342,alive,53.20,1.725911632
1472,Prunus serotina,47.60,1.677606953,alive,50.10,1.699837726
1550,Liriodendron tulipifera,47.90,1.680335513,alive,48.40,1.684845362
560,Carya glabra,48.1,1.682145076,alive,50.80,1.705863712
116,Quercus alba,48.2,1.683047038,alive,48.70,1.687528961
894,Quercus alba,48.2,1.683047038,alive,49.50,1.694605199
1482,Prunus serotina,48.95,1.689752696,alive,49.70,1.696356389
1307,Carya cordiformis,49.10,1.691081492,alive,50.10,1.699837726
1715,Carya ovata,49.80,1.697229343,alive,50.20,1.700703717
329,Liriodendron tulipifera,49.8,1.697229343,alive,54.40,1.7355989
271,Fraxinus americana,50.0,1.698970004,alive,52.80,1.722633923
437,Liriodendron tulipifera,50.2,1.700703717,alive,55.10,1.741151599
581,Carya cordiformis,50.8,1.705863712,alive,53.40,1.727541257
